# stan_version_major = 2
# stan_version_minor = 37
# stan_version_patch = 0
# model = model_code_5x463_model
# start_datetime = 2026-03-04 06:24:07 UTC
# method = sample (Default)
#   sample
#     num_samples = 2500
#     num_warmup = 1500
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = C:/Users/lukew/AppData/Local/Temp/Rtmp6HfTLc/standata-35b4146417c6.json
# init = 2 (Default)
# random
#   seed = 1483992606
# output
#   file = C:/Users/lukew/AppData/Local/Temp/Rtmp6HfTLc/model_code_5.3-202603040024-1-21cdbe.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = 8 (Default)
#   profile_file = C:/Users/lukew/AppData/Local/Temp/Rtmp6HfTLc/model_code_5.3-profile-202603040024-1-979bcf.csv
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.37.0
# stancflags = --name=model_code_5.3_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,b0,b1,b2,sigma,log_lik.1,log_lik.2,log_lik.3,log_lik.4,log_lik.5,log_lik.6,log_lik.7,log_lik.8,log_lik.9,log_lik.10,log_lik.11,log_lik.12,log_lik.13,log_lik.14,log_lik.15,log_lik.16,log_lik.17,log_lik.18,log_lik.19,log_lik.20,log_lik.21,log_lik.22,log_lik.23,log_lik.24,log_lik.25,log_lik.26,log_lik.27,log_lik.28,log_lik.29,log_lik.30,log_lik.31,log_lik.32,log_lik.33,log_lik.34,log_lik.35,log_lik.36,log_lik.37,log_lik.38,log_lik.39,log_lik.40,log_lik.41,log_lik.42,log_lik.43,log_lik.44,log_lik.45,log_lik.46,log_lik.47,log_lik.48,log_lik.49,log_lik.50
-18.775565,0.97285234,0.47891757,3,15,0,20.842329,-0.066774065,0.3037193,-0.27713756,0.94408975,-2.202332,-1.3678161,-1.0674233,-1.7616177,-1.072168,-1.1915812,-1.4097739,-0.99233705,-1.2100826,-0.89919512,-1.2848304,-1.3054856,-3.372569,-0.98660212,-1.1632661,-0.86608954,-0.87837858,-1.6960757,-1.1475052,-4.3444471,-0.86140633,-0.86499949,-0.87665463,-1.1769615,-1.2674191,-0.86155858,-0.88520398,-1.016351,-1.162241,-1.5550843,-0.90184424,-1.2585052,-0.86512575,-2.2178441,-0.90394177,-1.5557523,-1.026721,-0.96176318,-1.2166662,-1.0418782,-1.0857253,-1.2897251,-0.86363261,-1.4500283,-1.0038902,-0.91876339,-0.86712315,-0.92275904,-0.95463524,-1.2732513
-16.607646,0.96325063,0.47891757,3,7,0,21.567493,0.015621323,0.19994398,-0.3896516,0.81868724,-2.1764681,-1.393981,-0.90967455,-1.7885644,-1.0394832,-1.1332464,-1.4852782,-0.85973675,-0.99363986,-0.83570911,-1.2287606,-1.155246,-4.668594,-0.92821517,-0.99697133,-0.71899834,-0.72078497,-1.5905312,-1.0160031,-4.5289543,-0.7191118,-0.72148486,-0.71905405,-1.3804143,-1.1089739,-0.74343629,-0.8179969,-1.0650151,-1.0094676,-1.7765049,-0.74068162,-1.1987749,-0.71935765,-2.4552536,-0.73099494,-1.4371267,-0.85198999,-0.93384786,-1.1586815,-1.0570901,-0.91178252,-1.0788378,-0.74436453,-1.6161347,-0.83624858,-0.81573147,-0.7200657,-0.7517707,-0.94244514,-1.2176903
-16.607646,0.76404846,0.47891757,2,7,0,20.945739,0.015621323,0.19994398,-0.3896516,0.81868724,-2.1764681,-1.393981,-0.90967455,-1.7885644,-1.0394832,-1.1332464,-1.4852782,-0.85973675,-0.99363986,-0.83570911,-1.2287606,-1.155246,-4.668594,-0.92821517,-0.99697133,-0.71899834,-0.72078497,-1.5905312,-1.0160031,-4.5289543,-0.7191118,-0.72148486,-0.71905405,-1.3804143,-1.1089739,-0.74343629,-0.8179969,-1.0650151,-1.0094676,-1.7765049,-0.74068162,-1.1987749,-0.71935765,-2.4552536,-0.73099494,-1.4371267,-0.85198999,-0.93384786,-1.1586815,-1.0570901,-0.91178252,-1.0788378,-0.74436453,-1.6161347,-0.83624858,-0.81573147,-0.7200657,-0.7517707,-0.94244514,-1.2176903
-17.140137,0.89636488,0.47891757,3,7,0,19.36588,-0.19921859,-0.076898871,-0.6293222,0.83552076,-2.2945695,-2.2051085,-1.075478,-2.4213062,-0.83775127,-1.6679688,-1.1110506,-0.74686661,-0.75222288,-0.82262051,-1.6974627,-0.74027626,-4.27454,-0.80112897,-1.1254096,-0.7618112,-0.76991152,-1.7812509,-1.2587734,-3.776752,-0.8060046,-0.80928899,-0.74002411,-1.4996084,-1.2322736,-0.75860286,-0.81987274,-1.0233592,-1.1249761,-1.5228663,-0.83086438,-0.84085579,-0.75374251,-1.4215618,-0.75652977,-1.6798701,-0.94681496,-0.88863341,-1.4894659,-0.94701808,-1.0278886,-1.0830562,-0.74004326,-1.1117145,-0.92102588,-0.74107594,-0.81197684,-0.83927757,-0.91657859,-0.76469255
-17.60389,0.94040167,0.47891757,3,7,0,18.669368,0.18555038,-0.049625537,-0.45940805,0.82306384,-1.771598,-1.6504744,-0.80643888,-2.0538913,-1.2578291,-1.1709669,-1.96171,-0.82945918,-1.1185473,-1.140361,-1.1717346,-0.9663726,-4.4852489,-1.1872774,-0.84238817,-0.73627962,-0.72592339,-1.4298208,-0.89745095,-2.7945199,-0.76555662,-0.82814473,-0.82688843,-2.2002617,-0.89816189,-0.89165561,-1.0460586,-1.3510394,-0.77869942,-2.6552258,-0.72423976,-1.5506534,-0.75261526,-1.9813505,-0.76670284,-1.4054749,-0.74546545,-1.3920977,-0.83203761,-1.3990401,-0.79615281,-0.86061412,-0.79586365,-1.1939463,-0.72488619,-0.89816458,-0.72639195,-0.73449159,-1.3155006,-0.83995873
-17.782254,1,0.47891757,3,7,0,19.249612,-0.18217911,0.03677254,-0.39936559,0.86328987,-2.4753373,-2.0780976,-1.1096835,-2.6020545,-0.93665213,-1.5628899,-1.3561907,-0.77921388,-0.9293025,-0.84455912,-1.5965464,-0.8563799,-3.1461743,-0.89008549,-1.1928668,-0.81055629,-0.84295236,-2.010221,-1.2550357,-3.9494837,-0.78037591,-0.77244001,-0.77437077,-1.3758825,-1.2961771,-0.77376221,-0.8101939,-0.94681543,-1.0831334,-1.7514999,-0.86832068,-1.1278023,-0.79419615,-1.5126954,-0.79591042,-1.9488353,-0.98809705,-0.95972499,-1.1621681,-0.98183754,-1.1027045,-1.2624772,-0.77484447,-0.94839938,-0.90269745,-0.78569545,-0.82899071,-0.93245701,-0.92197314,-0.79356895
-18.968433,0.77118026,0.47891757,3,7,0,21.72453,0.15998843,0.14203829,-0.51060829,1.0028859,-1.6156911,-1.2508991,-0.97911384,-1.3976394,-1.1961343,-1.1117543,-1.473601,-1.0364821,-1.0152168,-1.0743538,-1.1637914,-1.2043902,-4.3767608,-1.1103582,-1.0124468,-0.94153648,-0.93554188,-1.2779717,-1.0359593,-3.0077274,-0.9241365,-0.92230638,-0.93312218,-1.5628267,-1.0676668,-0.99860856,-1.0821508,-1.321793,-1.0462294,-1.7060355,-0.92183947,-1.2156293,-0.94162545,-2.2636793,-0.92269866,-1.1883286,-0.95396278,-1.1317159,-1.2045959,-1.2518166,-0.97265245,-1.0253355,-0.99786265,-1.8471259,-0.96022124,-1.0293751,-0.92678761,-0.92183325,-1.174049,-1.4002308
-16.460003,1,0.47891757,3,7,0,19.200139,0.10352056,-0.0064685243,-0.58295698,0.91095872,-1.6895426,-1.4906602,-0.91659669,-1.6625855,-1.1064336,-1.1982832,-1.4586857,-0.87133557,-0.86617991,-1.0419317,-1.2336207,-0.95378461,-4.6625099,-1.0360646,-0.94799669,-0.83532746,-0.83092911,-1.3262744,-1.005089,-2.9244673,-0.82574397,-0.8256817,-0.85366181,-1.7716256,-1.0089437,-0.93306378,-1.0390897,-1.312266,-0.95687484,-1.862115,-0.82778504,-1.1254995,-0.83970077,-1.9611843,-0.83134197,-1.2473488,-0.86645297,-1.1318824,-1.1516609,-1.2277582,-0.89918535,-0.93979056,-0.89134481,-1.5509199,-0.85992198,-0.9097104,-0.82568367,-0.82876985,-1.1695578,-1.0561318
-17.618777,0.97243392,0.47891757,3,7,0,18.730229,-0.12802466,-0.34269472,-0.83645868,0.82006418,-1.9441355,-2.6937654,-0.97473219,-2.6455257,-0.83294046,-1.8739798,-1.1333645,-0.80247769,-0.90776065,-0.96441694,-1.7890606,-0.82048525,-4.897783,-0.81828321,-0.97253325,-0.72719181,-0.72788035,-1.5751326,-1.1832331,-2.5834562,-0.79419869,-0.81010312,-0.76105747,-2.1725572,-1.0436584,-0.84997178,-0.96950524,-1.2525989,-0.94383725,-1.8179927,-0.77245675,-0.78268195,-0.72133503,-1.0973647,-0.72796734,-1.5516626,-0.82411552,-1.0609198,-1.3940978,-1.0777528,-0.89692726,-0.85768031,-0.73728468,-0.97688965,-0.79367755,-0.72159481,-0.79286402,-0.77596586,-1.1186742,-0.74265085
-17.378688,0.99377251,0.47891757,3,7,0,18.898854,-0.1934479,-0.19555941,-0.70500292,0.83187636,-2.2013132,-2.4859183,-1.0589671,-2.62256,-0.83003225,-1.8053383,-1.1160679,-0.77110434,-0.78963768,-0.86427446,-1.7814982,-0.75271723,-4.3069882,-0.8049001,-1.0860341,-0.75706047,-0.76350321,-1.7567656,-1.259016,-3.256047,-0.80825126,-0.80933094,-0.73787387,-1.7265653,-1.1778625,-0.77828233,-0.8582692,-1.0803176,-1.0561459,-1.6373569,-0.8210536,-0.81997693,-0.74596344,-1.2229745,-0.73784129,-1.6982871,-0.90930888,-0.94789065,-1.4408662,-0.98318983,-0.99583911,-1.0061895,-0.73652887,-0.99335692,-0.87062587,-0.73525952,-0.82022686,-0.83324251,-0.9774545,-0.73527063
-16.532358,0.95528573,0.47891757,3,7,0,19.972049,0.030818133,-0.30373956,-0.74643042,0.76492953,-1.8362046,-2.5018163,-0.81815441,-2.6064101,-0.94966018,-1.6432417,-1.4800113,-0.66001967,-0.66016589,-1.0996922,-1.5588431,-0.65907701,-5.4949265,-0.9258343,-0.82567027,-0.65180477,-0.65097883,-1.4760871,-0.99681174,-2.4896413,-0.65703463,-0.6535863,-0.77448551,-2.6376348,-0.8883916,-0.88887478,-1.0640861,-1.4256783,-0.76805903,-2.4190375,-0.66343604,-0.94213617,-0.66020698,-1.3183063,-0.70161738,-1.4722638,-0.69645289,-1.2886228,-1.0578689,-1.2776328,-0.76245758,-0.74960247,-0.70926464,-1.0053005,-0.6657649,-0.6942471,-0.67043849,-0.67538286,-1.3104809,-0.65227608
-16.778444,0.98404006,0.47891757,3,7,0,18.605452,0.11065541,0.15249988,-0.5085985,0.80694675,-1.8694182,-1.2567533,-0.82046383,-1.4926829,-1.0720457,-1.0375942,-1.4698428,-0.85312107,-0.81728451,-0.89378135,-1.1269429,-1.101553,-5.8870444,-0.94690723,-0.87969087,-0.72231648,-0.71560383,-1.3154374,-0.91802618,-4.1405006,-0.70463611,-0.70495968,-0.71094727,-1.5890434,-0.97503154,-0.79257055,-0.90695271,-1.2529332,-0.94334221,-1.8003603,-0.70677868,-1.0960057,-0.72182864,-2.696097,-0.70463149,-1.1644925,-0.77683005,-0.97121632,-1.2134118,-1.148448,-0.80948898,-0.90337725,-0.79541738,-2.0763067,-0.79119488,-0.83823645,-0.70667349,-0.7056802,-1.034212,-1.4088961
-18.340963,0.80308788,0.47891757,2,7,0,20.837235,0.20418198,0.061036959,-0.37489971,0.83078533,-1.8141622,-1.4409019,-0.81100464,-1.882937,-1.3074446,-1.0732393,-2.0163687,-0.92970191,-1.3560513,-1.0908463,-1.1014528,-1.1837961,-4.3935755,-1.2094134,-0.85814169,-0.74824766,-0.73558645,-1.4343441,-0.88827226,-3.1473511,-0.79326993,-0.87024857,-0.80308595,-1.9752914,-0.92036064,-0.86131963,-1.0012518,-1.2955271,-0.79955661,-2.5721877,-0.7335672,-1.6744392,-0.76226054,-2.28702,-0.75745078,-1.3833574,-0.75972944,-1.3288779,-0.83099873,-1.3731761,-0.80998642,-0.90755146,-0.80432092,-1.3277283,-0.73635811,-0.94390181,-0.7407876,-0.74235137,-1.2514095,-0.99183017
-17.7973,0.99587638,0.47891757,3,7,0,20.552004,-0.1678879,0.14874704,-0.40629815,0.77896485,-2.7064501,-1.8611121,-1.0595725,-2.3831075,-0.85564341,-1.4439843,-1.2645103,-0.70325797,-0.80572165,-0.72047165,-1.5517714,-0.87967942,-4.2308643,-0.77796574,-1.177043,-0.69618449,-0.71927283,-2.010341,-1.2219975,-5.2544329,-0.68980131,-0.67723601,-0.68880827,-1.22292,-1.3251742,-0.66963933,-0.70462277,-0.88629064,-1.1597293,-1.5893943,-0.77293512,-0.99808867,-0.68958078,-1.9845238,-0.72961395,-1.8405146,-0.95484865,-0.8019754,-1.3531876,-0.88543856,-1.0566432,-1.2744669,-0.66917837,-1.2261718,-0.91068767,-0.69212022,-0.71604475,-0.80596809,-0.80093276,-0.88881403
-17.86744,0.85451738,0.47891757,3,7,0,21.372599,0.04065863,0.093169137,-0.27962971,0.91114463,-2.0780623,-1.646526,-0.98154478,-2.1888187,-1.1877235,-1.2577182,-1.7822506,-0.93411671,-1.4553758,-1.0008096,-1.2829575,-1.1469618,-3.0315356,-1.1215869,-1.0485278,-0.8280158,-0.84422537,-1.7304006,-1.0674764,-3.2794192,-0.85087298,-0.93301137,-0.838066,-1.5865566,-1.1190435,-0.85215512,-0.92398831,-1.0904629,-0.94095504,-2.2004839,-0.84462726,-1.5919505,-0.82595567,-1.8418824,-0.82594217,-1.7020628,-0.9074541,-1.196168,-0.92670942,-1.1975816,-0.9907757,-1.142521,-0.83135817,-1.0510284,-0.84816702,-0.92472364,-0.82839197,-0.89420894,-1.1012381,-0.91336189
-17.556614,0.97970613,0.47891757,3,11,0,19.400901,-0.11431447,-0.21095701,-0.85999415,0.73764568,-2.0547965,-2.4030359,-0.90252575,-2.2748062,-0.72927723,-1.7420996,-0.9736384,-0.66115427,-0.99197489,-0.81923106,-1.7535682,-0.65247128,-6.9961654,-0.68748655,-0.91596551,-0.6150233,-0.61465722,-1.4655842,-1.1389673,-3.6090462,-0.75262281,-0.8720371,-0.62683624,-2.0265407,-1.0258327,-0.75225861,-0.88565375,-1.2851128,-1.0232496,-1.5579081,-0.66571722,-0.63354422,-0.61464995,-1.4762695,-0.61465333,-1.3334012,-0.76209518,-0.8540907,-1.8428002,-0.97985711,-0.8135299,-0.78010761,-0.66237571,-1.5008319,-0.79638012,-0.61771179,-0.67235683,-0.64026149,-0.99071403,-0.66919514
-16.984174,0.94079951,0.47891757,2,3,0,19.176443,-0.066678495,-0.28968971,-0.72741328,0.73076001,-2.1547497,-2.8853088,-0.88135349,-3.0437086,-0.84063995,-1.8825437,-1.3636296,-0.63595208,-0.62759743,-0.96625753,-1.7865956,-0.63053583,-5.3908381,-0.81735077,-0.89495148,-0.60999606,-0.61511345,-1.7209619,-1.1100271,-2.9531445,-0.63214308,-0.62143884,-0.67587951,-2.4752291,-0.97866177,-0.76855455,-0.92725767,-1.2702681,-0.8111219,-2.3027,-0.65104801,-0.84865405,-0.60527263,-1.2030819,-0.623057,-1.7167109,-0.7094245,-1.1535969,-1.1656838,-1.1413955,-0.80833004,-0.79735876,-0.62798583,-0.87770882,-0.65475344,-0.62214938,-0.66195106,-0.6760412,-1.1661882,-0.62009227
-16.020304,0.99256136,0.47891757,3,7,0,19.00993,0.063164825,0.0012733422,-0.44095519,0.7983554,-2.0682023,-1.7794227,-0.85788012,-2.2453468,-1.1064995,-1.2742858,-1.7402641,-0.7659222,-1.0053868,-0.96856853,-1.2967186,-0.91168952,-4.3837761,-1.0293262,-0.91574419,-0.69389811,-0.69688303,-1.6271175,-0.97862372,-3.4684432,-0.70296449,-0.73571949,-0.72744313,-1.8823164,-0.99774881,-0.77755989,-0.89863883,-1.1741674,-0.8379521,-2.3392397,-0.70656405,-1.3666575,-0.69784315,-1.9387249,-0.69852372,-1.5722864,-0.76870198,-1.1741431,-0.92358172,-1.2109046,-0.8466489,-0.95266117,-0.7235915,-1.1488067,-0.72197237,-0.80310605,-0.69595336,-0.73453657,-1.1201385,-0.81181956
-16.468571,0.96039334,0.47891757,3,7,0,17.094437,0.11477063,0.030088814,-0.65553705,0.83647323,-1.6712106,-1.3621736,-0.83329142,-1.461338,-1.0335986,-1.1127709,-1.3412756,-0.79776982,-0.74122775,-0.9646167,-1.1790302,-0.89759257,-6.1682843,-0.93781879,-0.86744148,-0.76598308,-0.76489059,-1.2057459,-0.93417222,-3.4270298,-0.74374979,-0.7614776,-0.76146184,-1.7754928,-0.94359353,-0.88210183,-1.0076048,-1.3760094,-0.94245889,-1.7279625,-0.7410325,-0.95485663,-0.76542133,-2.3299638,-0.74320395,-1.0838667,-0.78772997,-1.013897,-1.3176191,-1.1847497,-0.80979147,-0.84409313,-0.85733398,-2.0629018,-0.81005771,-0.83726824,-0.74124233,-0.74070017,-1.1152778,-1.2443593
-17.318961,0.97123338,0.47891757,3,7,0,18.014207,0.17252533,0.020653828,-0.67172062,0.80548789,-1.5914727,-1.2974636,-0.77198277,-1.3828067,-1.0707392,-1.046443,-1.4159938,-0.78484738,-0.7046197,-0.99997681,-1.1117927,-0.89830889,-6.904287,-0.95882774,-0.80169444,-0.7516145,-0.7514718,-1.1224629,-0.86726874,-3.3954518,-0.70302664,-0.7167162,-0.74482829,-1.9457055,-0.87300075,-0.90525118,-1.0567637,-1.4898028,-0.87668981,-1.8593044,-0.70332872,-0.96483846,-0.75035622,-2.5365939,-0.71475485,-1.0019143,-0.73221933,-1.0530039,-1.2676127,-1.2552684,-0.75001695,-0.77684602,-0.87285206,-2.2794718,-0.75325109,-0.838905,-0.70906183,-0.70853554,-1.1788552,-1.3204579
-17.586738,0.91537034,0.47891757,2,7,0,18.832133,0.095350144,-0.22030436,-0.5197379,0.84213125,-1.8465021,-2.1959884,-0.87148923,-2.619908,-1.1645467,-1.4566691,-1.8755165,-0.75844252,-0.97807662,-1.1802944,-1.3842853,-0.78327807,-3.7102768,-1.1495207,-0.89568822,-0.74715447,-0.75165832,-1.6015536,-0.99174233,-2.3009577,-0.76690927,-0.83862277,-0.87651078,-2.3940146,-0.94274793,-0.90696955,-1.054092,-1.3007925,-0.78931985,-2.7518407,-0.75365484,-1.4565167,-0.75569236,-1.3907842,-0.80327631,-1.6575228,-0.77608591,-1.477288,-0.83185917,-1.3697074,-0.84878606,-0.88771939,-0.77546295,-0.86845957,-0.74714091,-0.83906752,-0.75236258,-0.79146656,-1.3488916,-0.75163133
-17.481574,0.97364742,0.47891757,3,7,0,19.25096,-0.080975517,-0.124051,-0.48657317,0.72104893,-2.5943534,-2.708277,-0.93624593,-3.3503477,-0.92363398,-1.7622217,-1.6594885,-0.59347881,-0.77142808,-0.87006215,-1.7151796,-0.62808353,-4.2179074,-0.88098176,-1.0016835,-0.61398108,-0.64470202,-2.1132767,-1.1432166,-3.7749208,-0.59233609,-0.61069348,-0.61958782,-2.0624983,-1.1050655,-0.65168704,-0.7723474,-1.0357789,-0.82054851,-2.528723,-0.66310989,-1.2156187,-0.5963693,-1.4164698,-0.5928148,-2.1268565,-0.75452295,-1.1361723,-0.932807,-1.0926159,-0.90273344,-1.0155989,-0.59317366,-0.7500224,-0.64836718,-0.63184059,-0.64458488,-0.74758909,-1.0369121,-0.59324105
-16.984612,1,0.47891757,3,7,0,17.758921,0.096351535,-0.21750456,-0.62171128,0.90477841,-1.6777665,-1.9455408,-0.91564182,-2.1573808,-1.1255058,-1.3943547,-1.6086327,-0.82330321,-0.86426466,-1.1662719,-1.353471,-0.83482879,-4.0199056,-1.0990464,-0.93141431,-0.82127664,-0.81891903,-1.4241726,-1.0208488,-2.224096,-0.82145678,-0.83402755,-0.91580092,-2.2035009,-0.97496463,-0.97978141,-1.1085611,-1.3590504,-0.87656645,-2.2831845,-0.82223984,-1.2188984,-0.83093225,-1.4582844,-0.86038064,-1.4260051,-0.84285748,-1.3465703,-0.98749022,-1.3256163,-0.89011274,-0.90525441,-0.86424513,-1.0758726,-0.8214976,-0.88702914,-0.82200995,-0.83487047,-1.3164158,-0.82286357
-16.327147,1,0.47891757,2,3,0,17.158747,0.084697476,-0.14402219,-0.60587636,0.89699593,-1.7132079,-1.8075152,-0.91435363,-2.0156048,-1.1033308,-1.3377212,-1.5442637,-0.82210937,-0.85246123,-1.1032506,-1.325683,-0.85011976,-4.2459061,-1.0606809,-0.93690742,-0.81324171,-0.81053541,-1.4104219,-1.0187512,-2.5062149,-0.81095931,-0.8156717,-0.87434357,-2.0351726,-0.98887902,-0.94549524,-1.0658042,-1.3254041,-0.89787909,-2.1255461,-0.81457732,-1.1723709,-0.82071786,-1.6028076,-0.83266342,-1.381039,-0.84425898,-1.2506904,-1.0404804,-1.2748172,-0.89042567,-0.91592819,-0.85786129,-1.193646,-0.82211871,-0.87966951,-0.81250128,-0.82358116,-1.2462624,-0.84919364
-16.60226,0.87847874,0.47891757,3,7,0,19.729437,-0.083399662,0.095087659,-0.37999292,0.79559119,-2.479643,-1.8649564,-0.98598696,-2.4290824,-0.9655516,-1.3890547,-1.49573,-0.74256605,-0.97733101,-0.80758181,-1.4516799,-0.92080664,-3.9225252,-0.8871008,-1.0813861,-0.70363111,-0.72593921,-1.9192047,-1.1283878,-4.4226131,-0.6906455,-0.69787254,-0.69037487,-1.445036,-1.1979094,-0.70177025,-0.7648591,-0.96641625,-0.99695238,-1.9268388,-0.75212074,-1.2120681,-0.69590977,-1.9027873,-0.70483279,-1.8180435,-0.87863986,-0.94989179,-1.0873309,-1.0063789,-0.98484511,-1.1715714,-0.69158952,-1.0934196,-0.80830301,-0.74095844,-0.71459866,-0.8012097,-0.91280916,-0.82436769
-17.105766,0.92453125,0.47891757,3,7,0,19.671296,0.16348204,0.093379747,-0.44018513,0.81649628,-1.835673,-1.3703153,-0.80953375,-1.7162069,-1.1980805,-1.0610164,-1.7661626,-0.88643429,-1.0572434,-1.0016354,-1.1140638,-1.1313685,-5.0552465,-1.085036,-0.86107346,-0.73260064,-0.7215611,-1.3798348,-0.89673446,-3.5405713,-0.73676098,-0.75538057,-0.75256133,-1.8226976,-0.9366146,-0.83039871,-0.96161934,-1.2839106,-0.84276025,-2.2301442,-0.71652932,-1.3896288,-0.7403389,-2.4475268,-0.72380151,-1.2833321,-0.75879127,-1.1627572,-0.95449547,-1.2756033,-0.8038284,-0.89778125,-0.79713134,-1.6077819,-0.74022238,-0.89137459,-0.72079882,-0.72074528,-1.157491,-1.1312184
-17.671206,0.98638763,0.47891757,2,3,0,17.763038,0.17499902,0.11101465,-0.38777652,0.81907835,-1.8682409,-1.365382,-0.81122414,-1.7710535,-1.2449904,-1.0496638,-1.8761691,-0.92462919,-1.2306643,-1.0137991,-1.099399,-1.212456,-4.7408904,-1.1300944,-0.86651973,-0.7336062,-0.72212018,-1.4239273,-0.89346837,-3.5393086,-0.75581376,-0.79717024,-0.75861216,-1.8180406,-0.94078827,-0.82447913,-0.95403038,-1.2598467,-0.82907393,-2.3451589,-0.71962178,-1.5294422,-0.74279326,-2.4632438,-0.72799125,-1.3374098,-0.76041008,-1.2032777,-0.89500348,-1.2970059,-0.81039114,-0.9207506,-0.79119076,-1.5097407,-0.73591435,-0.91409998,-0.7253004,-0.7269678,-1.1674731,-1.1126317
-17.625311,0.96512506,0.47891757,4,15,0,21.023587,-0.13977481,0.048650019,-0.38974531,0.91865435,-2.2696111,-1.8996835,-1.098868,-2.3567553,-1.007179,-1.4694232,-1.4009371,-0.84928615,-1.0116099,-0.91274713,-1.5013393,-0.93795788,-3.0165901,-0.9608,-1.1703969,-0.85738006,-0.88218044,-1.8653848,-1.2188331,-3.5776218,-0.83665881,-0.83745284,-0.83450898,-1.4008332,-1.2582104,-0.8385121,-0.87838661,-1.0109081,-1.0794841,-1.7551761,-0.90166005,-1.1931647,-0.84597278,-1.5613757,-0.84828861,-1.8098544,-1.0001641,-1.0233121,-1.1409345,-1.0460545,-1.0947679,-1.2339496,-0.83448557,-1.0223081,-0.93086577,-0.85537097,-0.8700611,-0.95320259,-0.98704802,-0.86843197
-17.369701,1,0.47891757,2,3,0,17.975787,-0.12633288,0.08645799,-0.44229073,0.93662811,-2.1537394,-1.7199332,-1.0887338,-2.0567541,-1.0030712,-1.3935371,-1.3112907,-0.87198389,-0.93696059,-0.91635984,-1.4482037,-0.965847,-3.3907854,-0.95110177,-1.155649,-0.86518683,-0.8779261,-1.7187645,-1.2011665,-3.6596669,-0.86210177,-0.8553571,-0.85577827,-1.3497847,-1.2461136,-0.85962402,-0.90000948,-1.0466919,-1.1292722,-1.5913856,-0.90848264,-1.1016091,-0.86041057,-1.7001259,-0.87271052,-1.6247774,-1.0110397,-0.98944755,-1.2631229,-1.0431585,-1.0802751,-1.1994309,-0.8542748,-1.207255,-0.97587395,-0.87451838,-0.87948322,-0.9313406,-0.98595853,-0.96276377
-15.850304,0.99461447,0.47891757,3,7,0,18.045457,0.10403036,-0.13161816,-0.68213329,0.83264455,-1.6723686,-1.7330038,-0.83656614,-1.8542142,-1.047136,-1.2806859,-1.4591798,-0.74870905,-0.73749058,-1.0640145,-1.2885654,-0.77610525,-5.4777967,-0.98592965,-0.85789635,-0.74864818,-0.74490964,-1.2939315,-0.95307868,-2.7604081,-0.7363901,-0.73768082,-0.80398578,-2.1342439,-0.91892477,-0.92246761,-1.066398,-1.4119234,-0.85886893,-2.0616817,-0.73743478,-1.0202515,-0.75709038,-1.8029173,-0.76013572,-1.2273818,-0.76922424,-1.1768357,-1.1282158,-1.2644584,-0.80603929,-0.8206594,-0.82569087,-1.4637325,-0.75993196,-0.81607256,-0.7363323,-0.73803375,-1.2354741,-0.86178532
-16.27877,0.82580542,0.47891757,3,7,0,17.768931,0.016095968,0.10483502,-0.59801911,0.76602412,-2.0335854,-1.4297443,-0.83850354,-1.6107442,-0.91622386,-1.1579844,-1.2401164,-0.71393604,-0.6551587,-0.80000854,-1.2683064,-0.86857492,-6.5787923,-0.80786021,-0.90354385,-0.65894272,-0.65743239,-1.3776916,-0.97676991,-4.5978477,-0.67042127,-0.70241564,-0.65267206,-1.5415221,-1.0232417,-0.72698699,-0.83640469,-1.2033216,-1.0271074,-1.5890612,-0.66794062,-0.85903655,-0.65755255,-2.5378346,-0.65894515,-1.192202,-0.77705098,-0.84673388,-1.502501,-1.0306422,-0.81113308,-0.89464094,-0.72587864,-2.1394464,-0.82106008,-0.72562027,-0.65417685,-0.65857172,-0.93870698,-1.2880613
-17.158249,0.91516245,0.47891757,3,7,0,18.904547,-0.018150269,-0.16839929,-0.89182749,0.84312464,-1.655142,-1.7799522,-0.89389227,-1.6506049,-0.87172406,-1.4026277,-1.043514,-0.75670423,-1.0593598,-0.94161787,-1.4389752,-0.75222773,-6.534662,-0.82428606,-0.90428576,-0.75653194,-0.76386256,-1.2105395,-1.0453096,-3.0069534,-0.83131506,-0.95647837,-0.76675386,-1.8925693,-0.98116456,-0.9088746,-1.0276501,-1.3983231,-1.0257104,-1.4624704,-0.76016258,-0.76255746,-0.75629031,-1.6908295,-0.7501418,-1.0974992,-0.81881501,-0.94449935,-1.7146984,-1.0882075,-0.83824152,-0.8177863,-0.84019611,-1.8561041,-0.86758826,-0.76399462,-0.76132443,-0.7485919,-1.0899472,-0.92830613
